"","ID","Sex","Race","Age","Range","X","trial_num","image_ID_targets","image_ID_pairs","response_pairs","target_global","target_local","target_number","target_spacing","target_confound","pair_left_global","pair_left_local","pair_left_number","pair_right_global","pair_right_local","pair_right_number","choice","choice_number","global","local","GminusL","LG_group"
"1111","blg033","F","White",11,"9 to 11",2,2,"11_R.png","3_R.png","z","triangle","triangle",6,"unspaced",0,"triangle","square",3,"square","triangle",4,"global",1,15,9,6,"global"
"1112","blg033","F","White",11,"9 to 11",3,3,"11.png","3.png","m","triangle","triangle",6,"unspaced",0,"square","triangle",4,"triangle","square",3,"global",1,15,9,6,"global"
"1113","blg033","F","White",11,"9 to 11",4,4,"12_R.png","4_R.png","z","triangle","square",6,"unspaced",0,"square","square",4,"triangle","triangle",3,"local",0,15,9,6,"global"
"1114","blg033","F","White",11,"9 to 11",5,5,"8_R.png","2_R.png","m","triangle","square",3,"spaced",0,"square","square",9,"triangle","triangle",6,"global",1,15,9,6,"global"
"1115","blg033","F","White",11,"9 to 11",6,6,"6.png","2.png","m","square","triangle",4,"spaced",0,"triangle","triangle",6,"square","square",9,"global",1,15,9,6,"global"
"1116","blg033","F","White",11,"9 to 11",7,7,"1_R.png","1_R.png","m","square","square",4,"unspaced",0,"square","triangle",9,"triangle","square",6,"local",0,15,9,6,"global"
"1117","blg033","F","White",11,"9 to 11",8,8,"4.png","2.png","z","triangle","square",3,"unspaced",0,"triangle","triangle",6,"square","square",9,"global",1,15,9,6,"global"
"1118","blg033","F","White",11,"9 to 11",9,9,"9.png","3.png","m","square","square",9,"unspaced",0,"square","triangle",4,"triangle","square",3,"local",0,15,9,6,"global"
"1119","blg033","F","White",11,"9 to 11",10,10,"7_R.png","1_R.png","z","triangle","triangle",3,"spaced",0,"square","triangle",9,"triangle","square",6,"local",0,15,9,6,"global"
"1120","blg033","F","White",11,"9 to 11",11,11,"3.png","1.png","z","triangle","triangle",3,"unspaced",0,"triangle","square",6,"square","triangle",9,"global",1,15,9,6,"global"
"1121","blg033","F","White",11,"9 to 11",12,12,"5_R.png","1_R.png","m","square","square",4,"spaced",0,"square","triangle",9,"triangle","square",6,"local",0,15,9,6,"global"
"1122","blg033","F","White",11,"9 to 11",13,13,"3_R.png","1_R.png","m","triangle","triangle",3,"unspaced",0,"square","triangle",9,"triangle","square",6,"global",1,15,9,6,"global"
"1123","blg033","F","White",11,"9 to 11",14,14,"2.png","2.png","z","square","triangle",4,"unspaced",0,"triangle","triangle",6,"square","square",9,"local",0,15,9,6,"global"
"1124","blg033","F","White",11,"9 to 11",15,15,"5.png","1.png","m","square","square",4,"spaced",0,"triangle","square",6,"square","triangle",9,"global",1,15,9,6,"global"
"1125","blg033","F","White",11,"9 to 11",16,16,"7.png","1.png","z","triangle","triangle",3,"spaced",0,"triangle","square",6,"square","triangle",9,"global",1,15,9,6,"global"
"1126","blg033","F","White",11,"9 to 11",17,17,"10_R.png","4_R.png","m","square","triangle",9,"unspaced",0,"square","square",4,"triangle","triangle",3,"local",0,15,9,6,"global"
"1127","blg033","F","White",11,"9 to 11",18,18,"12.png","4.png","z","triangle","square",6,"unspaced",0,"triangle","triangle",3,"square","square",4,"global",1,15,9,6,"global"
"1128","blg033","F","White",11,"9 to 11",19,19,"9_R.png","3_R.png","m","square","square",9,"unspaced",0,"triangle","square",3,"square","triangle",4,"global",1,15,9,6,"global"
"1129","blg033","F","White",11,"9 to 11",20,20,"2_R.png","2_R.png","z","square","triangle",4,"unspaced",0,"square","square",9,"triangle","triangle",6,"global",1,15,9,6,"global"
"1130","blg033","F","White",11,"9 to 11",21,21,"6_R.png","2_R.png","m","square","triangle",4,"spaced",0,"square","square",9,"triangle","triangle",6,"local",0,15,9,6,"global"
"1131","blg033","F","White",11,"9 to 11",22,22,"8.png","2.png","z","triangle","square",3,"spaced",0,"triangle","triangle",6,"square","square",9,"global",1,15,9,6,"global"
"1132","blg033","F","White",11,"9 to 11",23,23,"1.png","1.png","m","square","square",4,"unspaced",0,"triangle","square",6,"square","triangle",9,"global",1,15,9,6,"global"
"1133","blg033","F","White",11,"9 to 11",24,24,"10.png","4.png","z","square","triangle",9,"unspaced",0,"triangle","triangle",3,"square","square",4,"local",0,15,9,6,"global"
"1134","blg036","M","White",11,"9 to 11",1,1,"7_R.png","1_R.png","z","triangle","triangle",3,"spaced",0,"square","triangle",9,"triangle","square",6,"local",0,15,9,6,"global"
"1135","blg036","M","White",11,"9 to 11",2,2,"8_R.png","2_R.png","z","triangle","square",3,"spaced",0,"square","square",9,"triangle","triangle",6,"local",0,15,9,6,"global"
"1136","blg036","M","White",11,"9 to 11",3,3,"2_R.png","2_R.png","m","square","triangle",4,"unspaced",0,"square","square",9,"triangle","triangle",6,"local",0,15,9,6,"global"
"1137","blg036","M","White",11,"9 to 11",4,4,"10.png","4.png","z","square","triangle",9,"unspaced",0,"triangle","triangle",3,"square","square",4,"local",0,15,9,6,"global"
"1138","blg036","M","White",11,"9 to 11",5,5,"8.png","2.png","m","triangle","square",3,"spaced",0,"triangle","triangle",6,"square","square",9,"local",0,15,9,6,"global"
"1139","blg036","M","White",11,"9 to 11",6,6,"6.png","2.png","z","square","triangle",4,"spaced",0,"triangle","triangle",6,"square","square",9,"local",0,15,9,6,"global"
"1140","blg036","M","White",11,"9 to 11",7,7,"5_R.png","1_R.png","z","square","square",4,"spaced",0,"square","triangle",9,"triangle","square",6,"global",1,15,9,6,"global"
"1141","blg036","M","White",11,"9 to 11",8,8,"3_R.png","1_R.png","m","triangle","triangle",3,"unspaced",0,"square","triangle",9,"triangle","square",6,"global",1,15,9,6,"global"
"1142","blg036","M","White",11,"9 to 11",9,9,"3.png","1.png","z","triangle","triangle",3,"unspaced",0,"triangle","square",6,"square","triangle",9,"global",1,15,9,6,"global"
"1143","blg036","M","White",11,"9 to 11",10,10,"11_R.png","3_R.png","z","triangle","triangle",6,"unspaced",0,"triangle","square",3,"square","triangle",4,"global",1,15,9,6,"global"
"1144","blg036","M","White",11,"9 to 11",11,11,"9_R.png","3_R.png","m","square","square",9,"unspaced",0,"triangle","square",3,"square","triangle",4,"global",1,15,9,6,"global"
"1145","blg036","M","White",11,"9 to 11",12,12,"12.png","4.png","z","triangle","square",6,"unspaced",0,"triangle","triangle",3,"square","square",4,"global",1,15,9,6,"global"
"1146","blg036","M","White",11,"9 to 11",13,13,"7.png","1.png","m","triangle","triangle",3,"spaced",0,"triangle","square",6,"square","triangle",9,"local",0,15,9,6,"global"
"1147","blg036","M","White",11,"9 to 11",14,14,"11.png","3.png","m","triangle","triangle",6,"unspaced",0,"square","triangle",4,"triangle","square",3,"global",1,15,9,6,"global"
"1148","blg036","M","White",11,"9 to 11",15,15,"12_R.png","4_R.png","m","triangle","square",6,"unspaced",0,"square","square",4,"triangle","triangle",3,"global",1,15,9,6,"global"
"1149","blg036","M","White",11,"9 to 11",16,16,"1.png","1.png","z","square","square",4,"unspaced",0,"triangle","square",6,"square","triangle",9,"local",0,15,9,6,"global"
"1150","blg036","M","White",11,"9 to 11",17,17,"9.png","3.png","z","square","square",9,"unspaced",0,"square","triangle",4,"triangle","square",3,"global",1,15,9,6,"global"
"1151","blg036","M","White",11,"9 to 11",18,18,"2.png","2.png","m","square","triangle",4,"unspaced",0,"triangle","triangle",6,"square","square",9,"global",1,15,9,6,"global"
"1152","blg036","M","White",11,"9 to 11",19,19,"5.png","1.png","m","square","square",4,"spaced",0,"triangle","square",6,"square","triangle",9,"global",1,15,9,6,"global"
"1153","blg036","M","White",11,"9 to 11",20,20,"6_R.png","2_R.png","z","square","triangle",4,"spaced",0,"square","square",9,"triangle","triangle",6,"global",1,15,9,6,"global"
"1154","blg036","M","White",11,"9 to 11",21,21,"1_R.png","1_R.png","z","square","square",4,"unspaced",0,"square","triangle",9,"triangle","square",6,"global",1,15,9,6,"global"
"1155","blg036","M","White",11,"9 to 11",22,22,"4_R.png","2_R.png","m","triangle","square",3,"unspaced",0,"square","square",9,"triangle","triangle",6,"global",1,15,9,6,"global"
"1156","blg036","M","White",11,"9 to 11",23,23,"4.png","2.png","m","triangle","square",3,"unspaced",0,"triangle","triangle",6,"square","square",9,"local",0,15,9,6,"global"
"1157","blg036","M","White",11,"9 to 11",24,24,"10_R.png","4_R.png","z","square","triangle",9,"unspaced",0,"square","square",4,"triangle","triangle",3,"global",1,15,9,6,"global"
"1158","blg038","F","Multiracial",9,"9 to 11",1,1,"11_R.png","3_R.png","m","triangle","triangle",6,"unspaced",0,"triangle","square",3,"square","triangle",4,"local",0,16,8,8,"global"
"1159","blg038","F","Multiracial",9,"9 to 11",2,2,"9.png","3.png","z","square","square",9,"unspaced",0,"square","triangle",4,"triangle","square",3,"global",1,16,8,8,"global"
"1160","blg038","F","Multiracial",9,"9 to 11",3,3,"8_R.png","2_R.png","z","triangle","square",3,"spaced",0,"square","square",9,"triangle","triangle",6,"local",0,16,8,8,"global"
"1161","blg038","F","Multiracial",9,"9 to 11",4,4,"12.png","4.png","z","triangle","square",6,"unspaced",0,"triangle","triangle",3,"square","square",4,"global",1,16,8,8,"global"
"1162","blg038","F","Multiracial",9,"9 to 11",5,5,"5.png","1.png","z","square","square",4,"spaced",0,"triangle","square",6,"square","triangle",9,"local",0,16,8,8,"global"
"1163","blg038","F","Multiracial",9,"9 to 11",6,6,"4.png","2.png","z","triangle","square",3,"unspaced",0,"triangle","triangle",6,"square","square",9,"global",1,16,8,8,"global"
"1164","blg038","F","Multiracial",9,"9 to 11",7,7,"12_R.png","4_R.png","m","triangle","square",6,"unspaced",0,"square","square",4,"triangle","triangle",3,"global",1,16,8,8,"global"
"1165","blg038","F","Multiracial",9,"9 to 11",8,8,"5_R.png","1_R.png","m","square","square",4,"spaced",0,"square","triangle",9,"triangle","square",6,"local",0,16,8,8,"global"
"1166","blg038","F","Multiracial",9,"9 to 11",9,9,"1_R.png","1_R.png","z","square","square",4,"unspaced",0,"square","triangle",9,"triangle","square",6,"global",1,16,8,8,"global"
"1167","blg038","F","Multiracial",9,"9 to 11",10,10,"7_R.png","1_R.png","m","triangle","triangle",3,"spaced",0,"square","triangle",9,"triangle","square",6,"global",1,16,8,8,"global"
"1168","blg038","F","Multiracial",9,"9 to 11",11,11,"7.png","1.png","z","triangle","triangle",3,"spaced",0,"triangle","square",6,"square","triangle",9,"global",1,16,8,8,"global"
"1169","blg038","F","Multiracial",9,"9 to 11",12,12,"3_R.png","1_R.png","z","triangle","triangle",3,"unspaced",0,"square","triangle",9,"triangle","square",6,"local",0,16,8,8,"global"
"1170","blg038","F","Multiracial",9,"9 to 11",13,13,"4_R.png","2_R.png","m","triangle","square",3,"unspaced",0,"square","square",9,"triangle","triangle",6,"global",1,16,8,8,"global"
"1171","blg038","F","Multiracial",9,"9 to 11",14,14,"10_R.png","4_R.png","z","square","triangle",9,"unspaced",0,"square","square",4,"triangle","triangle",3,"global",1,16,8,8,"global"
"1172","blg038","F","Multiracial",9,"9 to 11",15,15,"2.png","2.png","m","square","triangle",4,"unspaced",0,"triangle","triangle",6,"square","square",9,"global",1,16,8,8,"global"
"1173","blg038","F","Multiracial",9,"9 to 11",16,16,"6.png","2.png","z","square","triangle",4,"spaced",0,"triangle","triangle",6,"square","square",9,"local",0,16,8,8,"global"
"1174","blg038","F","Multiracial",9,"9 to 11",17,17,"11.png","3.png","z","triangle","triangle",6,"unspaced",0,"square","triangle",4,"triangle","square",3,"local",0,16,8,8,"global"
"1175","blg038","F","Multiracial",9,"9 to 11",18,18,"10.png","4.png","m","square","triangle",9,"unspaced",0,"triangle","triangle",3,"square","square",4,"global",1,16,8,8,"global"
"1176","blg038","F","Multiracial",9,"9 to 11",19,19,"6_R.png","2_R.png","z","square","triangle",4,"spaced",0,"square","square",9,"triangle","triangle",6,"global",1,16,8,8,"global"
"1177","blg038","F","Multiracial",9,"9 to 11",20,20,"3.png","1.png","z","triangle","triangle",3,"unspaced",0,"triangle","square",6,"square","triangle",9,"global",1,16,8,8,"global"
"1178","blg038","F","Multiracial",9,"9 to 11",21,21,"8.png","2.png","m","triangle","square",3,"spaced",0,"triangle","triangle",6,"square","square",9,"local",0,16,8,8,"global"
"1179","blg038","F","Multiracial",9,"9 to 11",22,22,"1.png","1.png","m","square","square",4,"unspaced",0,"triangle","square",6,"square","triangle",9,"global",1,16,8,8,"global"
"1180","blg038","F","Multiracial",9,"9 to 11",23,23,"9_R.png","3_R.png","m","square","square",9,"unspaced",0,"triangle","square",3,"square","triangle",4,"global",1,16,8,8,"global"
"1181","blg038","F","Multiracial",9,"9 to 11",24,24,"2_R.png","2_R.png","z","square","triangle",4,"unspaced",0,"square","square",9,"triangle","triangle",6,"global",1,16,8,8,"global"
"1182","blg045","M","white",10,"9 to 11",1,1,"4_R.png","2_R.png","m","triangle","square",3,"unspaced",0,"square","square",9,"triangle","triangle",6,"global",1,19,5,14,"global"
"1183","blg045","M","white",10,"9 to 11",2,2,"4.png","2.png","m","triangle","square",3,"unspaced",0,"triangle","triangle",6,"square","square",9,"local",0,19,5,14,"global"
"1184","blg045","M","white",10,"9 to 11",3,3,"9_R.png","3_R.png","z","square","square",9,"unspaced",0,"triangle","square",3,"square","triangle",4,"local",0,19,5,14,"global"
"1185","blg045","M","white",10,"9 to 11",4,4,"6_R.png","2_R.png","m","square","triangle",4,"spaced",0,"square","square",9,"triangle","triangle",6,"local",0,19,5,14,"global"
"1186","blg045","M","white",10,"9 to 11",5,5,"1.png","1.png","z","square","square",4,"unspaced",0,"triangle","square",6,"square","triangle",9,"local",0,19,5,14,"global"
"1187","blg045","M","white",10,"9 to 11",6,6,"3.png","1.png","z","triangle","triangle",3,"unspaced",0,"triangle","square",6,"square","triangle",9,"global",1,19,5,14,"global"
"1188","blg045","M","white",10,"9 to 11",7,7,"5.png","1.png","m","square","square",4,"spaced",0,"triangle","square",6,"square","triangle",9,"global",1,19,5,14,"global"
"1189","blg045","M","white",10,"9 to 11",8,8,"10_R.png","4_R.png","z","square","triangle",9,"unspaced",0,"square","square",4,"triangle","triangle",3,"global",1,19,5,14,"global"
"1190","blg045","M","white",10,"9 to 11",9,9,"5_R.png","1_R.png","z","square","square",4,"spaced",0,"square","triangle",9,"triangle","square",6,"global",1,19,5,14,"global"
"1191","blg045","M","white",10,"9 to 11",10,10,"10.png","4.png","m","square","triangle",9,"unspaced",0,"triangle","triangle",3,"square","square",4,"global",1,19,5,14,"global"
"1192","blg045","M","white",10,"9 to 11",11,11,"8_R.png","2_R.png","m","triangle","square",3,"spaced",0,"square","square",9,"triangle","triangle",6,"global",1,19,5,14,"global"
"1193","blg045","M","white",10,"9 to 11",12,12,"7_R.png","1_R.png","m","triangle","triangle",3,"spaced",0,"square","triangle",9,"triangle","square",6,"global",1,19,5,14,"global"
"1194","blg045","M","white",10,"9 to 11",13,13,"2.png","2.png","m","square","triangle",4,"unspaced",0,"triangle","triangle",6,"square","square",9,"global",1,19,5,14,"global"
"1195","blg045","M","white",10,"9 to 11",14,14,"12.png","4.png","z","triangle","square",6,"unspaced",0,"triangle","triangle",3,"square","square",4,"global",1,19,5,14,"global"
"1196","blg045","M","white",10,"9 to 11",15,15,"6.png","2.png","m","square","triangle",4,"spaced",0,"triangle","triangle",6,"square","square",9,"global",1,19,5,14,"global"
"1197","blg045","M","white",10,"9 to 11",16,16,"2_R.png","2_R.png","z","square","triangle",4,"unspaced",0,"square","square",9,"triangle","triangle",6,"global",1,19,5,14,"global"
"1198","blg045","M","white",10,"9 to 11",17,17,"1_R.png","1_R.png","z","square","square",4,"unspaced",0,"square","triangle",9,"triangle","square",6,"global",1,19,5,14,"global"
"1199","blg045","M","white",10,"9 to 11",18,18,"9.png","3.png","z","square","square",9,"unspaced",0,"square","triangle",4,"triangle","square",3,"global",1,19,5,14,"global"
"1200","blg045","M","white",10,"9 to 11",19,19,"8.png","2.png","z","triangle","square",3,"spaced",0,"triangle","triangle",6,"square","square",9,"global",1,19,5,14,"global"
"1201","blg045","M","white",10,"9 to 11",20,20,"7.png","1.png","z","triangle","triangle",3,"spaced",0,"triangle","square",6,"square","triangle",9,"global",1,19,5,14,"global"
"1202","blg045","M","white",10,"9 to 11",21,21,"11.png","3.png","z","triangle","triangle",6,"unspaced",0,"square","triangle",4,"triangle","square",3,"local",0,19,5,14,"global"
"1203","blg045","M","white",10,"9 to 11",22,22,"12_R.png","4_R.png","m","triangle","square",6,"unspaced",0,"square","square",4,"triangle","triangle",3,"global",1,19,5,14,"global"
"1204","blg045","M","white",10,"9 to 11",23,23,"3_R.png","1_R.png","m","triangle","triangle",3,"unspaced",0,"square","triangle",9,"triangle","square",6,"global",1,19,5,14,"global"
"1205","blg045","M","white",10,"9 to 11",24,24,"11_R.png","3_R.png","z","triangle","triangle",6,"unspaced",0,"triangle","square",3,"square","triangle",4,"global",1,19,5,14,"global"
"1206","blg049","M","white",9,"9 to 11",1,1,"11_R.png","3_R.png","m","triangle","triangle",6,"unspaced",0,"triangle","square",3,"square","triangle",4,"local",0,13,9,4,"global"
"1207","blg049","M","white",9,"9 to 11",2,2,"7.png","1.png","z","triangle","triangle",3,"spaced",0,"triangle","square",6,"square","triangle",9,"global",1,13,9,4,"global"
"1208","blg049","M","white",9,"9 to 11",3,3,"3.png","1.png","z","triangle","triangle",3,"unspaced",0,"triangle","square",6,"square","triangle",9,"global",1,13,9,4,"global"
"1209","blg049","M","white",9,"9 to 11",4,4,"9_R.png","3_R.png","z","square","square",9,"unspaced",0,"triangle","square",3,"square","triangle",4,"local",0,13,9,4,"global"
"1210","blg049","M","white",9,"9 to 11",5,5,"8_R.png","2_R.png","z","triangle","square",3,"spaced",0,"square","square",9,"triangle","triangle",6,"local",0,13,9,4,"global"
"1211","blg049","M","white",9,"9 to 11",6,6,"7_R.png","1_R.png","m","triangle","triangle",3,"spaced",0,"square","triangle",9,"triangle","square",6,"global",1,13,9,4,"global"
